 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_ph:0447-0245-0096:Pos11-2_z0447_c0001,2268,855.739,95.551,242.351,447,1,2,718.462
2,ori_ph:0446-0246-0096:Pos11-2_z0446_c0001,2364,855.025,95.678,244.274,446,0,3,717.773
3,ori_ph:0445-0240-0096:Pos11-2_z0445_c0001,2217,845.026,95.695,235.613,445,0,4,718.800
4,ori_ph:0444-0239-0096:Pos11-2_z0444_c0001,2196,847.671,95.926,237.566,444,0,5,717.834
5,ori_ph:0443-0241-0095:Pos11-2_z0443_c0001,2186,843.947,96.004,239.254,443,0,6,717.771
6,ori_ph:0442-0226-0095:Pos11-2_z0442_c0001,2446,838.256,96.053,224.214,442,0,7,716.306
7,ori_ph:0441-0232-0095:Pos11-2_z0441_c0001,2128,833.961,95.902,231.445,441,0,8,717.090
8,ori_ph:0440-0232-0095:Pos11-2_z0440_c0001,2102,835.530,95.935,233.006,440,0,9,717.644
9,ori_ph:0439-0230-0095:Pos11-2_z0439_c0001,2148,833.392,95.737,230.999,439,0,10,717.371
10,ori_ph:0438-0229-0095:Pos11-2_z0438_c0001,2046,829.183,95.576,229.992,438,0,11,717.851
11,ori_ph:0437-0226-0095:Pos11-2_z0437_c0001,2071,827.659,95.562,227.263,437,0,12,715.911
12,ori_ph:0436-0262-0095:Pos11-2_z0436_c0001,2603,863.863,96.212,261.736,436,0,13,716.136
13,ori_ph:0435-0258-0095:Pos11-2_z0435_c0001,2573,859.755,95.630,258.029,435,0,14,715.876
14,ori_ph:0434-0251-0095:Pos11-2_z0434_c0001,2506,856.739,95.328,252.113,434,0,15,715.427
15,ori_ph:0433-0250-0095:Pos11-2_z0433_c0001,2463,854.397,95.126,250.616,433,0,16,715.056
16,ori_ph:0432-0248-0095:Pos11-2_z0432_c0001,2402,851.973,94.970,247.895,432,0,17,715.298
17,ori_ph:0431-0243-0095:Pos11-2_z0431_c0001,2296,843.796,95.095,240.690,431,0,18,714.362
18,ori_ph:0430-0243-0096:Pos11-2_z0430_c0001,2303,843.633,95.402,242.916,430,0,19,715.337
19,ori_ph:0429-0244-0095:Pos11-2_z0429_c0001,2307,845.210,95.472,242.725,429,0,20,714.766
20,ori_ph:0428-0241-0095:Pos11-2_z0428_c0001,2240,843.215,95.461,241.132,428,0,21,714.268
21,ori_ph:0427-0239-0095:Pos11-2_z0427_c0001,2176,835.580,95.521,237.114,427,0,22,715.381
22,ori_ph:0426-0236-0095:Pos11-2_z0426_c0001,2148,829.223,95.450,235.161,426,0,23,715.073
23,ori_ph:0425-0235-0095:Pos11-2_z0425_c0001,2111,828.692,95.473,234.187,425,0,24,715.456
24,ori_ph:0424-0231-0095:Pos11-2_z0424_c0001,2096,822.750,95.569,231.103,424,0,25,714.713
25,ori_ph:0423-0231-0095:Pos11-2_z0423_c0001,2039,819.223,95.394,231.941,423,0,26,715.033
26,ori_ph:0422-0230-0095:Pos11-2_z0422_c0001,2036,821.343,95.324,231.587,422,0,27,714.977
27,ori_ph:0421-0229-0095:Pos11-2_z0421_c0001,1977,816.890,95.282,228.530,421,0,28,714.894
28,ori_ph:0420-0228-0095:Pos11-2_z0420_c0001,2059,818.933,95.220,228.256,420,0,29,714.554
29,ori_ph:0419-0227-0095:Pos11-2_z0419_c0001,1973,814.654,95.117,226.677,419,0,30,715.812
30,ori_ph:0418-0226-0095:Pos11-2_z0418_c0001,1941,821.497,95.147,225.957,418,0,31,723.033
31,ori_ph:0417-0223-0095:Pos11-2_z0417_c0001,1960,812.738,95.098,222.086,417,0,32,715.138
32,ori_ph:0416-0223-0095:Pos11-2_z0416_c0001,1921,813.131,95.114,222.848,416,0,33,714.665
33,ori_ph:0415-0222-0095:Pos11-2_z0415_c0001,1863,811.878,94.975,220.926,415,0,34,714.799
34,ori_ph:0414-0222-0095:Pos11-2_z0414_c0001,1861,811.218,94.951,221.100,414,0,35,715.065
