 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_YFP:0448-0290-0083:initial_folder_190_0447,611,637.791,83.713,290.121,448,1,2,458.929
2,ori_YFP:0447-0292-0084:initial_folder_190_0446,591,624.218,84.662,292.709,447,0,3,458.386
3,ori_YFP:0446-0297-0085:initial_folder_190_0445,525,621.084,85.218,296.490,446,0,4,458.271
4,ori_YFP:0445-0297-0086:initial_folder_190_0444,453,615.316,85.560,297.925,445,0,5,458.216
5,ori_YFP:0444-0301-0084:initial_folder_190_0443,451,611.918,84.992,299.866,444,0,6,458.710
6,ori_YFP:0443-0301-0083:initial_folder_190_0442,395,611.157,84.598,299.139,443,0,7,459.015
7,ori_YFP:0442-0302-0084:initial_folder_190_0441,348,621.040,84.924,301.778,442,0,8,458.683
8,ori_YFP:0441-0304-0084:initial_folder_190_0440,332,624.145,84.791,303.407,441,0,9,458.219
9,ori_YFP:0440-0302-0086:initial_folder_190_0439,285,627.775,85.781,302.209,440,0,10,459.516
10,ori_YFP:0439-0291-0086:initial_folder_190_0438,474,633.281,86.215,291.865,439,0,11,458.838
11,ori_YFP:0438-0294-0085:initial_folder_190_0437,429,631.958,85.631,294.433,438,0,12,459.175
12,ori_YFP:0437-0298-0086:initial_folder_190_0436,392,630.906,85.957,298.004,437,0,13,459.307
13,ori_YFP:0436-0301-0086:initial_folder_190_0435,370,624.903,85.927,301.233,436,0,14,459.904
14,ori_YFP:0435-0301-0086:initial_folder_190_0434,346,622.760,85.903,300.435,435,0,15,459.065
15,ori_YFP:0434-0303-0086:initial_folder_190_0433,330,617.167,85.926,302.456,434,0,16,458.676
16,ori_YFP:0433-0305-0086:initial_folder_190_0432,291,624.739,86.686,304.963,433,0,17,458.294
17,ori_YFP:0432-0294-0086:initial_folder_190_0431,533,628.632,86.213,294.007,432,0,18,459.070
18,ori_YFP:0431-0298-0087:initial_folder_190_0430,441,607.304,86.797,297.605,431,0,19,458.301
19,ori_YFP:0430-0302-0087:initial_folder_190_0429,382,609.003,87.094,301.235,430,0,20,458.985
20,ori_YFP:0429-0303-0086:initial_folder_190_0428,343,609.245,86.625,302.380,429,0,21,458.861
21,ori_YFP:0428-0304-0087:initial_folder_190_0427,318,607.223,86.981,303.575,428,0,22,459.837
22,ori_YFP:0427-0306-0086:initial_folder_190_0426,313,603.987,87.086,304.877,427,0,23,459.551
23,ori_YFP:0426-0308-0084:initial_folder_190_0425,274,607.124,86.213,307.392,426,0,24,459.934
24,ori_YFP:0425-0306-0087:initial_folder_190_0424,278,612.403,87.260,305.467,425,0,25,460.459
25,ori_YFP:0424-0299-0087:initial_folder_190_0423,477,618.461,86.887,297.899,424,0,26,459.804
26,ori_YFP:0423-0305-0084:initial_folder_190_0422,363,639.515,85.227,305.534,423,0,27,460.882
27,ori_YFP:0422-0304-0084:initial_folder_190_0421,352,630.023,85.530,304.427,422,0,28,460.192
28,ori_YFP:0421-0302-0086:initial_folder_190_0420,334,629.302,86.375,303.325,421,0,29,460.404
29,ori_YFP:0420-0302-0086:initial_folder_190_0419,323,620.954,86.525,302.519,420,0,30,460.444
30,ori_YFP:0419-0304-0086:initial_folder_190_0418,298,633.148,86.612,304.279,419,0,31,461.435
