 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_TxRed:0447-0264-0056:Pos6-1_z0447_c0002,408,474.674,55.317,265.190,447,1,2,451.882
2,ori_TxRed:0446-0261-0055:Pos6-1_z0446_c0002,370,470.597,55.092,262.476,446,0,3,452.061
3,ori_TxRed:0445-0276-0058:Pos6-1_z0445_c0002,661,474.563,58.106,275.293,445,0,4,452.201
4,ori_TxRed:0444-0273-0058:Pos6-1_z0444_c0002,596,475.730,58.326,272.411,444,0,5,452.257
5,ori_TxRed:0443-0270-0058:Pos6-1_z0443_c0002,590,472.759,58.180,269.971,443,0,6,452.314
6,ori_TxRed:0442-0267-0058:Pos6-1_z0442_c0002,535,472.535,58.348,266.778,442,0,7,452.246
7,ori_TxRed:0441-0265-0058:Pos6-1_z0441_c0002,502,471.458,58.485,264.739,441,0,8,451.812
8,ori_TxRed:0440-0264-0058:Pos6-1_z0440_c0002,436,469.874,58.350,263.325,440,0,9,451.119
9,ori_TxRed:0439-0263-0058:Pos6-1_z0439_c0002,395,469.286,58.425,261.716,439,0,10,450.899
10,ori_TxRed:0438-0263-0056:Pos6-1_z0438_c0002,367,467.008,56.602,263.206,438,0,11,450.993
11,ori_TxRed:0437-0269-0058:Pos6-1_z0437_c0002,573,470.541,58.792,268.638,437,0,12,450.973
12,ori_TxRed:0436-0269-0058:Pos6-1_z0436_c0002,527,469.579,58.729,267.748,436,0,13,450.519
13,ori_TxRed:0435-0264-0058:Pos6-1_z0435_c0002,481,471.050,58.837,264.288,435,0,14,451.048
14,ori_TxRed:0434-0264-0058:Pos6-1_z0434_c0002,461,470.306,58.883,263.760,434,0,15,451.014
15,ori_TxRed:0433-0265-0058:Pos6-1_z0433_c0002,428,470.147,58.904,264.978,433,0,16,451.570
16,ori_TxRed:0432-0262-0058:Pos6-1_z0432_c0002,415,470.386,58.626,262.758,432,0,17,450.641
17,ori_TxRed:0431-0262-0058:Pos6-1_z0431_c0002,373,470.804,58.797,261.401,431,0,18,450.504
18,ori_TxRed:0430-0261-0056:Pos6-1_z0430_c0002,373,472.166,56.512,260.859,430,0,19,450.512
19,ori_TxRed:0429-0258-0056:Pos6-1_z0429_c0002,304,470.312,56.600,258.363,429,0,20,450.688
20,ori_TxRed:0428-0268-0058:Pos6-1_z0428_c0002,544,473.618,59.315,267.440,428,0,21,450.878
21,ori_TxRed:0427-0267-0058:Pos6-1_z0427_c0002,477,471.191,59.176,265.840,427,0,22,450.035
22,ori_TxRed:0426-0265-0058:Pos6-1_z0426_c0002,464,472.080,59.057,264.015,426,0,23,450.281
23,ori_TxRed:0425-0264-0058:Pos6-1_z0425_c0002,445,470.721,58.857,263.746,425,0,24,450.547
24,ori_TxRed:0424-0263-0058:Pos6-1_z0424_c0002,425,470.614,58.729,262.897,424,0,25,450.036
25,ori_TxRed:0423-0262-0056:Pos6-1_z0423_c0002,418,470.844,55.759,263.148,423,0,26,449.777
26,ori_TxRed:0422-0273-0055:Pos6-1_z0422_c0002,610,469.862,55.441,272.233,422,0,27,450.569
27,ori_TxRed:0421-0270-0055:Pos6-1_z0421_c0002,557,470.316,55.108,269.867,421,0,28,450.079
28,ori_TxRed:0420-0268-0055:Pos6-1_z0420_c0002,508,472.744,55.487,268.579,420,0,29,449.993
29,ori_TxRed:0419-0266-0055:Pos6-1_z0419_c0002,511,470.098,55.060,267.184,419,0,30,450.341
30,ori_TxRed:0418-0265-0055:Pos6-1_z0418_c0002,477,470.027,54.771,265.959,418,0,31,450.617
31,ori_TxRed:0417-0263-0054:Pos6-1_z0417_c0002,406,469.815,54.657,262.375,417,0,32,449.921
32,ori_TxRed:0416-0259-0057:Pos6-1_z0416_c0002,378,470.595,56.878,259.217,416,0,33,450.341
33,ori_TxRed:0415-0258-0056:Pos6-1_z0415_c0002,319,470.602,56.365,258.831,415,0,34,450.267
34,ori_TxRed:0414-0270-0058:Pos6-1_z0414_c0002,562,473.315,58.556,269.892,414,0,35,450.392
35,ori_TxRed:0413-0266-0058:Pos6-1_z0413_c0002,510,473.233,59.113,265.088,413,0,36,450.306
36,ori_TxRed:0412-0264-0058:Pos6-1_z0412_c0002,467,474.272,59.147,263.502,412,0,37,449.831
37,ori_TxRed:0411-0264-0058:Pos6-1_z0411_c0002,445,473.411,59.109,262.399,411,0,38,450.015
38,ori_TxRed:0410-0260-0057:Pos6-1_z0410_c0002,388,473.871,57.708,260.075,410,0,39,450.429
39,ori_TxRed:0409-0272-0058:Pos6-1_z0409_c0002,627,473.073,59.559,271.914,409,0,40,450.105
40,ori_TxRed:0408-0273-0060:Pos6-1_z0408_c0002,561,473.756,61.446,271.252,408,0,41,450.359
41,ori_TxRed:0407-0270-0061:Pos6-1_z0407_c0002,524,474.141,61.535,270.280,407,0,42,449.747
42,ori_TxRed:0406-0268-0061:Pos6-1_z0406_c0002,442,477.507,61.765,267.321,406,0,43,450.501
43,ori_TxRed:0405-0266-0061:Pos6-1_z0405_c0002,368,480.016,61.600,265.243,405,0,44,450.144
44,ori_TxRed:0404-0248-0057:Pos6-1_z0404_c0002,679,473.256,57.938,248.842,404,0,45,450.318
45,ori_TxRed:0403-0246-0057:Pos6-1_z0403_c0002,624,475.575,58.199,246.071,403,0,46,450.731
46,ori_TxRed:0402-0244-0057:Pos6-1_z0402_c0002,569,474.907,58.184,243.432,402,0,47,450.935
47,ori_TxRed:0401-0242-0057:Pos6-1_z0401_c0002,556,474.881,58.133,241.848,401,0,48,450.643
