 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_ph:0819-0103-0097:Pos7-4_z0819_c0001,412,674.017,98.155,101.349,819,1,2,563.038
2,ori_ph:0818-0105-0098:Pos7-4_z0818_c0001,363,678.253,98.011,103.582,818,0,3,560.367
3,ori_ph:0817-0108-0098:Pos7-4_z0817_c0001,376,686.202,98.021,107.567,817,0,4,569.041
4,ori_ph:0816-0111-0097:Pos7-4_z0816_c0001,360,699.861,97.182,109.372,816,0,5,570.030
5,ori_ph:0815-0111-0098:Pos7-4_z0815_c0001,316,687.522,98.098,110.293,815,0,6,571.757
6,ori_ph:0814-0109-0098:Pos7-4_z0814_c0001,270,678.552,97.755,109.040,814,0,7,571.408
7,ori_ph:0813-0109-0098:Pos7-4_z0813_c0001,312,677.083,98.417,109.294,813,0,8,570.393
8,ori_ph:0812-0109-0099:Pos7-4_z0812_c0001,286,672.070,98.939,108.687,812,0,9,567.505
9,ori_ph:0811-0106-0099:Pos7-4_z0811_c0001,283,671.940,99.170,106.382,811,0,10,569.167
10,ori_ph:0810-0107-0098:Pos7-4_z0810_c0001,294,687.347,97.889,108.954,810,0,11,568.345
11,ori_ph:0809-0106-0099:Pos7-4_z0809_c0001,227,666.044,99.733,106.045,809,0,12,570.149
12,ori_ph:0808-0107-0098:Pos7-4_z0808_c0001,279,681.262,98.588,107.451,808,0,13,569.981
13,ori_ph:0807-0107-0098:Pos7-4_z0807_c0001,224,669.839,99.231,107.878,807,0,14,569.679
14,ori_ph:0806-0109-0099:Pos7-4_z0806_c0001,306,675.242,99.403,108.740,806,0,15,570.326
15,ori_ph:0805-0108-0098:Pos7-4_z0805_c0001,236,684.398,97.805,109.448,805,0,16,570.726
16,ori_ph:0804-0105-0099:Pos7-4_z0804_c0001,254,679.500,99.649,105.697,804,0,17,571.950
17,ori_ph:0803-0102-0098:Pos7-4_z0803_c0001,196,691.260,98.824,102.465,803,0,18,571.253
18,ori_ph:0802-0102-0097:Pos7-4_z0802_c0001,236,728.004,97.656,103.219,802,0,19,571.869
19,ori_ph:0801-0103-0097:Pos7-4_z0801_c0001,221,695.023,96.892,104.467,801,0,20,567.781
20,ori_ph:0800-0104-0098:Pos7-4_z0800_c0001,222,704.739,98.194,103.831,800,0,21,569.529
21,ori_ph:0799-0122-0096:Pos7-4_z0799_c0001,458,690.548,95.551,125.663,799,0,22,571.181
22,ori_ph:0798-0121-0096:Pos7-4_z0798_c0001,445,677.494,95.999,125.928,798,0,23,570.618
23,ori_ph:0797-0120-0097:Pos7-4_z0797_c0001,418,678.971,96.146,124.870,797,0,24,571.607
