 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_YFP:0500-0114-0092:initial_folder_190_0499,615,496.480,92.205,115.134,500,1,2,446.555
2,ori_YFP:0499-0114-0092:initial_folder_190_0498,597,495.420,92.237,115.187,499,0,3,446.548
3,ori_YFP:0498-0115-0092:initial_folder_190_0497,628,497.481,92.116,115.566,498,0,4,446.826
4,ori_YFP:0497-0114-0092:initial_folder_190_0496,635,497.617,92.196,113.933,497,0,5,446.678
5,ori_YFP:0496-0114-0092:initial_folder_190_0495,650,497.062,92.227,114.610,496,0,6,446.823
6,ori_YFP:0495-0114-0092:initial_folder_190_0494,636,495.621,92.119,114.428,495,0,7,446.753
7,ori_YFP:0494-0114-0092:initial_folder_190_0493,640,496.653,92.077,115.175,494,0,8,446.712
8,ori_YFP:0493-0114-0092:initial_folder_190_0492,640,497.816,92.078,115.032,493,0,9,446.308
9,ori_YFP:0492-0115-0092:initial_folder_190_0491,613,499.824,92.006,115.007,492,0,10,446.591
10,ori_YFP:0491-0114-0092:initial_folder_190_0490,621,496.153,92.229,114.111,491,0,11,446.834
11,ori_YFP:0490-0115-0092:initial_folder_190_0489,645,496.381,92.066,114.954,490,0,12,446.706
12,ori_YFP:0489-0115-0092:initial_folder_190_0488,664,499.730,92.083,115.358,489,0,13,447.080
13,ori_YFP:0488-0114-0091:initial_folder_190_0487,678,495.105,92.123,114.096,488,0,14,446.759
14,ori_YFP:0487-0116-0091:initial_folder_190_0486,645,500.519,92.055,113.971,487,0,15,446.332
15,ori_YFP:0486-0115-0092:initial_folder_190_0485,723,500.646,91.934,115.123,486,0,16,446.826
16,ori_YFP:0485-0115-0092:initial_folder_190_0484,758,502.259,91.553,115.133,485,0,17,446.507
17,ori_YFP:0484-0115-0092:initial_folder_190_0483,757,505.040,92.183,115.145,484,0,18,446.691
18,ori_YFP:0483-0115-0092:initial_folder_190_0482,756,522.208,92.025,115.985,483,0,19,447.302
19,ori_YFP:0482-0114-0092:initial_folder_190_0481,749,523.159,92.002,114.847,482,0,20,447.463
20,ori_YFP:0481-0114-0091:initial_folder_190_0480,795,522.536,91.784,114.400,481,0,21,447.866
