 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_ph:0767-0151-0084:Pos15-3_z0767_c0001,724,868.878,84.699,151.600,767,1,2,603.497
2,ori_ph:0766-0150-0084:Pos15-3_z0766_c0001,682,869.694,84.849,151.884,766,0,3,606.034
3,ori_ph:0765-0148-0084:Pos15-3_z0765_c0001,634,856.746,85.103,150.567,765,0,4,606.445
4,ori_ph:0764-0148-0083:Pos15-3_z0764_c0001,633,859.193,84.772,150.683,764,0,5,607.430
5,ori_ph:0763-0147-0084:Pos15-3_z0763_c0001,629,872.590,84.826,147.403,763,0,6,604.327
6,ori_ph:0762-0147-0083:Pos15-3_z0762_c0001,651,872.341,84.458,150.277,762,0,7,604.347
7,ori_ph:0761-0147-0083:Pos15-3_z0761_c0001,586,872.773,84.656,150.277,761,0,8,605.385
8,ori_ph:0760-0147-0084:Pos15-3_z0760_c0001,537,865.130,85.066,150.778,760,0,9,604.963
9,ori_ph:0759-0146-0084:Pos15-3_z0759_c0001,548,872.411,84.656,149.929,759,0,10,603.462
10,ori_ph:0758-0144-0083:Pos15-3_z0758_c0001,568,873.125,84.589,146.701,758,0,11,604.157
11,ori_ph:0757-0144-0084:Pos15-3_z0757_c0001,495,865.158,85.241,145.903,757,0,12,601.851
12,ori_ph:0756-0144-0083:Pos15-3_z0756_c0001,547,871.821,84.775,146.510,756,0,13,604.881
13,ori_ph:0755-0143-0084:Pos15-3_z0755_c0001,514,877.370,84.621,144.435,755,0,14,604.567
14,ori_ph:0754-0140-0083:Pos15-3_z0754_c0001,550,888.325,84.551,140.461,754,0,15,605.201
15,ori_ph:0753-0139-0084:Pos15-3_z0753_c0001,537,880.670,85.160,138.268,753,0,16,603.347
16,ori_ph:0752-0137-0084:Pos15-3_z0752_c0001,476,879.500,84.666,139.147,752,0,17,602.862
17,ori_ph:0751-0132-0083:Pos15-3_z0751_c0001,433,902.529,83.972,131.383,751,0,18,605.762
18,ori_ph:0750-0134-0084:Pos15-3_z0750_c0001,478,901.433,84.652,132.301,750,0,19,604.495
19,ori_ph:0749-0134-0085:Pos15-3_z0749_c0001,404,891.906,85.140,135.456,749,0,20,603.097
20,ori_ph:0748-0134-0085:Pos15-3_z0748_c0001,417,892.213,85.217,133.275,748,0,21,601.994
21,ori_ph:0747-0134-0084:Pos15-3_z0747_c0001,376,893.468,84.883,134.364,747,0,22,603.550
22,ori_ph:0746-0134-0084:Pos15-3_z0746_c0001,427,934.740,83.973,134.724,746,0,23,604.020
23,ori_ph:0745-0134-0085:Pos15-3_z0745_c0001,376,906.019,85.095,130.986,745,0,24,604.854
24,ori_ph:0744-0133-0085:Pos15-3_z0744_c0001,412,916.104,85.367,133.411,744,0,25,605.053
25,ori_ph:0743-0133-0085:Pos15-3_z0743_c0001,427,912.691,84.837,134.458,743,0,26,604.074
26,ori_ph:0742-0132-0084:Pos15-3_z0742_c0001,345,907.125,84.647,128.797,742,0,27,603.685
27,ori_ph:0741-0131-0084:Pos15-3_z0741_c0001,422,925.955,84.276,130.216,741,0,28,604.521
28,ori_ph:0740-0131-0083:Pos15-3_z0740_c0001,365,908.115,84.538,130.029,740,0,29,603.074
29,ori_ph:0739-0128-0084:Pos15-3_z0739_c0001,304,895.191,84.655,128.296,739,0,30,601.815
30,ori_ph:0738-0128-0084:Pos15-3_z0738_c0001,324,892.725,84.586,126.839,738,0,31,603.282
31,ori_ph:0737-0132-0083:Pos15-3_z0737_c0001,359,914.694,83.920,131.203,737,0,32,602.932
32,ori_ph:0736-0128-0085:Pos15-3_z0736_c0001,333,910.429,84.967,127.320,736,0,33,604.361
33,ori_ph:0735-0130-0083:Pos15-3_z0735_c0001,335,898.558,84.113,128.047,735,0,34,601.882
34,ori_ph:0734-0129-0083:Pos15-3_z0734_c0001,339,892.855,84.722,126.764,734,0,35,600.208
35,ori_ph:0733-0131-0085:Pos15-3_z0733_c0001,404,902.050,84.666,131.499,733,0,36,601.506
36,ori_ph:0732-0126-0084:Pos15-3_z0732_c0001,313,891.665,84.900,125.593,732,0,37,601.434
37,ori_ph:0731-0128-0084:Pos15-3_z0731_c0001,309,892.748,84.804,131.461,731,0,38,603.671
38,ori_ph:0730-0128-0084:Pos15-3_z0730_c0001,355,906.479,84.595,127.859,730,0,39,603.586
39,ori_ph:0729-0128-0084:Pos15-3_z0729_c0001,325,905.443,84.523,126.879,729,0,40,604.266
40,ori_ph:0728-0126-0084:Pos15-3_z0728_c0001,318,894.796,84.388,125.052,728,0,41,602.721
41,ori_ph:0727-0125-0085:Pos15-3_z0727_c0001,295,894.163,84.836,126.435,727,0,42,601.762
42,ori_ph:0726-0126-0084:Pos15-3_z0726_c0001,294,890.156,85.054,124.324,726,0,43,601.685
43,ori_ph:0725-0127-0083:Pos15-3_z0725_c0001,323,897.944,84.097,124.379,725,0,44,603.472
44,ori_ph:0724-0124-0083:Pos15-3_z0724_c0001,298,902.171,84.246,122.963,724,0,45,600.668
45,ori_ph:0723-0124-0083:Pos15-3_z0723_c0001,304,906.530,84.452,122.400,723,0,46,601.918
46,ori_ph:0722-0123-0083:Pos15-3_z0722_c0001,285,897.779,83.877,120.792,722,0,47,600.844
47,ori_ph:0721-0131-0084:Pos15-3_z0721_c0001,219,903.100,84.853,130.875,721,0,48,617.592
48,ori_ph:0720-0125-0085:Pos15-3_z0720_c0001,212,887.443,85.432,122.992,720,0,49,610.954
49,ori_ph:0719-0121-0082:Pos15-3_z0719_c0001,283,901.820,83.603,119.128,719,0,50,605.912
50,ori_ph:0718-0120-0084:Pos15-3_z0718_c0001,228,898.092,83.979,119.278,718,0,51,607.178
51,ori_ph:0717-0119-0083:Pos15-3_z0717_c0001,242,910.517,83.993,117.822,717,0,52,606.699
52,ori_ph:0716-0121-0083:Pos15-3_z0716_c0001,262,917.710,83.483,119.423,716,0,53,607.544
53,ori_ph:0715-0142-0083:Pos15-3_z0715_c0001,501,924.880,84.200,138.419,715,0,54,606.269
54,ori_ph:0714-0138-0083:Pos15-3_z0714_c0001,460,927.348,84.242,137.495,714,0,55,606.134
55,ori_ph:0713-0138-0083:Pos15-3_z0713_c0001,441,910.653,84.421,136.414,713,0,56,606.183
