 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_ph:0447-0241-0101:Pos10-4_z0447_c0001,620,779.594,101.440,241.953,447,1,2,729.123
2,ori_ph:0446-0239-0101:Pos10-4_z0446_c0001,506,773.709,101.515,240.256,446,0,3,728.841
3,ori_ph:0445-0237-0101:Pos10-4_z0445_c0001,490,776.992,101.400,238.190,445,0,4,729.771
4,ori_ph:0444-0258-0101:Pos10-4_z0444_c0001,918,793.481,100.998,257.883,444,0,5,729.580
5,ori_ph:0443-0255-0101:Pos10-4_z0443_c0001,864,790.890,100.814,254.689,443,0,6,728.499
6,ori_ph:0442-0251-0101:Pos10-4_z0442_c0001,757,794.505,101.068,249.985,442,0,7,729.137
7,ori_ph:0441-0251-0101:Pos10-4_z0441_c0001,740,793.400,101.118,250.460,441,0,8,727.682
8,ori_ph:0440-0251-0101:Pos10-4_z0440_c0001,720,792.582,101.209,250.237,440,0,9,728.184
9,ori_ph:0439-0250-0101:Pos10-4_z0439_c0001,661,794.470,101.192,248.431,439,0,10,728.560
10,ori_ph:0438-0247-0102:Pos10-4_z0438_c0001,591,791.250,102.086,245.723,438,0,11,729.176
11,ori_ph:0437-0244-0101:Pos10-4_z0437_c0001,614,792.464,100.979,243.868,437,0,12,727.154
12,ori_ph:0436-0240-0099:Pos10-4_z0436_c0001,558,785.475,99.476,240.990,436,0,13,727.612
13,ori_ph:0435-0239-0101:Pos10-4_z0435_c0001,515,788.983,101.055,239.205,435,0,14,727.113
14,ori_ph:0434-0236-0099:Pos10-4_z0434_c0001,489,785.828,99.617,237.385,434,0,15,726.692
15,ori_ph:0433-0236-0099:Pos10-4_z0433_c0001,469,788.648,99.522,236.765,433,0,16,727.115
16,ori_ph:0432-0235-0099:Pos10-4_z0432_c0001,438,786.326,99.611,235.391,432,0,17,725.712
17,ori_ph:0431-0233-0099:Pos10-4_z0431_c0001,445,791.658,99.826,234.522,431,0,18,726.832
18,ori_ph:0430-0233-0099:Pos10-4_z0430_c0001,404,793.240,99.665,233.539,430,0,19,726.760
19,ori_ph:0429-0232-0099:Pos10-4_z0429_c0001,389,801.491,99.815,232.904,429,0,20,727.172
20,ori_ph:0428-0229-0099:Pos10-4_z0428_c0001,339,792.941,100.184,231.776,428,0,21,726.802
21,ori_ph:0427-0231-0101:Pos10-4_z0427_c0001,334,801.590,101.776,231.586,427,0,22,726.874
22,ori_ph:0426-0245-0100:Pos10-4_z0426_c0001,672,805.594,100.128,246.562,426,0,23,725.779
23,ori_ph:0425-0242-0099:Pos10-4_z0425_c0001,600,804.137,99.098,242.194,425,0,24,726.114
24,ori_ph:0424-0239-0099:Pos10-4_z0424_c0001,532,802.727,99.349,239.934,424,0,25,726.699
25,ori_ph:0423-0237-0099:Pos10-4_z0423_c0001,490,806.806,99.703,236.832,423,0,26,726.203
26,ori_ph:0422-0235-0099:Pos10-4_z0422_c0001,462,794.675,99.967,236.297,422,0,27,727.242
27,ori_ph:0421-0234-0099:Pos10-4_z0421_c0001,447,794.174,99.618,234.100,421,0,28,727.164
28,ori_ph:0420-0233-0099:Pos10-4_z0420_c0001,410,794.756,99.388,233.375,420,0,29,726.343
29,ori_ph:0419-0235-0097:Pos10-4_z0419_c0001,400,802.253,97.253,234.742,419,0,30,726.946
30,ori_ph:0418-0213-0099:Pos10-4_z0418_c0001,764,786.310,98.402,212.358,418,0,31,731.636
31,ori_ph:0417-0210-0099:Pos10-4_z0417_c0001,720,780.881,98.187,209.031,417,0,32,725.644
32,ori_ph:0416-0208-0098:Pos10-4_z0416_c0001,693,780.641,98.125,207.559,416,0,33,724.956
33,ori_ph:0415-0206-0098:Pos10-4_z0415_c0001,646,782.144,97.938,205.447,415,0,34,726.758
34,ori_ph:0414-0202-0098:Pos10-4_z0414_c0001,604,783.561,97.986,203.215,414,0,35,726.343
35,ori_ph:0413-0202-0098:Pos10-4_z0413_c0001,557,778.201,98.091,202.686,413,0,36,726.773
36,ori_ph:0412-0203-0098:Pos10-4_z0412_c0001,583,786.455,97.495,203.728,412,0,37,725.888
37,ori_ph:0411-0199-0098:Pos10-4_z0411_c0001,498,777.580,98.391,199.318,411,0,38,726.382
38,ori_ph:0410-0199-0099:Pos10-4_z0410_c0001,511,772.419,100.076,198.815,410,0,39,726.279
39,ori_ph:0409-0217-0099:Pos10-4_z0409_c0001,893,788.088,100.028,217.121,409,0,40,726.202
40,ori_ph:0408-0215-0099:Pos10-4_z0408_c0001,833,782.008,99.949,214.010,408,0,41,726.038
41,ori_ph:0407-0212-0099:Pos10-4_z0407_c0001,753,788.493,99.345,211.570,407,0,42,725.808
42,ori_ph:0406-0210-0098:Pos10-4_z0406_c0001,670,786.703,99.328,209.320,406,0,43,726.348
43,ori_ph:0405-0208-0099:Pos10-4_z0405_c0001,653,788.836,99.751,207.570,405,0,44,726.250
44,ori_ph:0404-0205-0099:Pos10-4_z0404_c0001,590,779.763,99.790,205.582,404,0,45,726.700
45,ori_ph:0403-0203-0099:Pos10-4_z0403_c0001,553,783.929,99.419,203.293,403,0,46,726.394
46,ori_ph:0402-0200-0098:Pos10-4_z0402_c0001,502,780.060,99.132,200.821,402,0,47,726.216
