 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_ph:0767-0299-0098:Pos20-1_z0767_c0001,694,782.859,98.071,298.893,767,1,2,593.059
2,ori_ph:0766-0300-0098:Pos20-1_z0766_c0001,644,782.769,98.442,300.513,766,0,3,593.412
3,ori_ph:0765-0307-0098:Pos20-1_z0765_c0001,602,790.492,98.418,306.616,765,0,4,595.349
4,ori_ph:0764-0294-0098:Pos20-1_z0764_c0001,866,810.828,97.193,292.741,764,0,5,595.177
5,ori_ph:0763-0295-0098:Pos20-1_z0763_c0001,822,798.465,97.270,295.447,763,0,6,592.213
6,ori_ph:0762-0297-0098:Pos20-1_z0762_c0001,745,789.937,97.155,296.463,762,0,7,593.483
7,ori_ph:0761-0296-0098:Pos20-1_z0761_c0001,759,800.651,97.280,296.359,761,0,8,592.938
8,ori_ph:0760-0298-0098:Pos20-1_z0760_c0001,744,803.793,97.269,298.179,760,0,9,592.771
9,ori_ph:0759-0299-0098:Pos20-1_z0759_c0001,704,803.643,97.541,298.984,759,0,10,593.811
10,ori_ph:0758-0302-0098:Pos20-1_z0758_c0001,662,795.917,97.658,302.212,758,0,11,594.391
11,ori_ph:0757-0302-0098:Pos20-1_z0757_c0001,639,791.023,98.870,301.645,757,0,12,594.178
12,ori_ph:0756-0302-0098:Pos20-1_z0756_c0001,627,786.419,98.852,301.792,756,0,13,593.423
13,ori_ph:0755-0300-0101:Pos20-1_z0755_c0001,636,780.325,101.409,299.680,755,0,14,593.437
14,ori_ph:0754-0301-0101:Pos20-1_z0754_c0001,587,768.053,101.487,301.281,754,0,15,592.565
15,ori_ph:0753-0287-0098:Pos20-1_z0753_c0001,869,812.441,99.365,286.394,753,0,16,593.301
16,ori_ph:0752-0293-0098:Pos20-1_z0752_c0001,818,791.180,99.240,292.449,752,0,17,593.461
17,ori_ph:0751-0301-0098:Pos20-1_z0751_c0001,733,783.173,98.704,298.883,751,0,18,594.531
18,ori_ph:0750-0298-0098:Pos20-1_z0750_c0001,713,785.572,98.508,297.230,750,0,19,594.946
19,ori_ph:0749-0298-0098:Pos20-1_z0749_c0001,707,784.165,98.544,297.824,749,0,20,593.965
20,ori_ph:0748-0299-0098:Pos20-1_z0748_c0001,685,786.407,98.302,298.847,748,0,21,593.392
21,ori_ph:0747-0305-0098:Pos20-1_z0747_c0001,608,769.849,98.330,304.116,747,0,22,594.360
22,ori_ph:0746-0307-0098:Pos20-1_z0746_c0001,549,767.887,98.240,306.684,746,0,23,593.029
23,ori_ph:0745-0306-0098:Pos20-1_z0745_c0001,574,775.528,98.320,306.026,745,0,24,594.192
24,ori_ph:0744-0302-0098:Pos20-1_z0744_c0001,589,775.703,98.329,302.458,744,0,25,593.855
25,ori_ph:0743-0303-0098:Pos20-1_z0743_c0001,567,776.432,98.170,303.801,743,0,26,593.130
26,ori_ph:0742-0304-0098:Pos20-1_z0742_c0001,562,774.788,98.390,304.151,742,0,27,593.080
27,ori_ph:0741-0305-0099:Pos20-1_z0741_c0001,537,774.823,100.017,302.495,741,0,28,594.703
28,ori_ph:0740-0282-0099:Pos20-1_z0740_c0001,1061,869.633,98.545,278.420,740,0,29,591.723
29,ori_ph:0739-0285-0099:Pos20-1_z0739_c0001,987,845.389,98.273,282.485,739,0,30,592.476
30,ori_ph:0738-0290-0098:Pos20-1_z0738_c0001,895,809.845,97.067,288.235,738,0,31,593.391
31,ori_ph:0737-0290-0098:Pos20-1_z0737_c0001,861,801.628,96.918,289.939,737,0,32,592.654
32,ori_ph:0736-0292-0098:Pos20-1_z0736_c0001,894,813.200,97.298,291.156,736,0,33,592.905
33,ori_ph:0735-0294-0098:Pos20-1_z0735_c0001,818,799.189,97.452,293.409,735,0,34,593.870
34,ori_ph:0734-0294-0098:Pos20-1_z0734_c0001,808,804.926,97.442,294.568,734,0,35,593.695
35,ori_ph:0733-0298-0098:Pos20-1_z0733_c0001,741,789.043,97.841,297.802,733,0,36,592.504
36,ori_ph:0732-0297-0100:Pos20-1_z0732_c0001,756,780.542,101.021,294.984,732,0,37,591.245
37,ori_ph:0731-0297-0100:Pos20-1_z0731_c0001,714,786.434,100.786,295.727,731,0,38,591.914
38,ori_ph:0730-0282-0098:Pos20-1_z0730_c0001,1010,836.438,98.366,281.898,730,0,39,591.882
39,ori_ph:0729-0285-0098:Pos20-1_z0729_c0001,981,830.077,98.438,284.098,729,0,40,592.804
40,ori_ph:0728-0289-0098:Pos20-1_z0728_c0001,920,813.029,97.716,287.320,728,0,41,593.369
41,ori_ph:0727-0290-0098:Pos20-1_z0727_c0001,869,806.690,97.485,290.265,727,0,42,592.552
42,ori_ph:0726-0291-0098:Pos20-1_z0726_c0001,849,808.749,97.407,291.891,726,0,43,591.069
43,ori_ph:0725-0292-0098:Pos20-1_z0725_c0001,842,807.414,97.381,292.537,725,0,44,593.001
