 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_TxRed:0215-0092-0087:Pos4_2-3_z0215_c0002,335,426.125,87.743,93.296,767,1,2,425.161
2,ori_TxRed:0214-0091-0088:Pos4_2-3_z0214_c0002,275,426.065,88.858,93.936,766,0,3,424.942
3,ori_TxRed:0213-0092-0086:Pos4_2-3_z0213_c0002,362,427.298,86.777,93.24,765,0,4,424.989
4,ori_TxRed:0212-0096-0088:Pos4_2-3_z0212_c0002,309,426.864,87.978,97.871,764,0,5,425.089
5,ori_TxRed:0211-0112-0090:Pos4_2-3_z0211_c0002,622,426.876,89.204,113.748,763,0,6,424.254
6,ori_TxRed:0210-0108-0090:Pos4_2-3_z0210_c0002,631,427.851,89.322,110.29,762,0,7,424.13
7,ori_TxRed:0209-0108-0090:Pos4_2-3_z0209_c0002,600,425.89,89.686,109.479,761,0,8,424.217
8,ori_TxRed:0208-0106-0090:Pos4_2-3_z0208_c0002,621,426.502,89.495,107.756,760,0,9,424.413
9,ori_TxRed:0207-0105-0090:Pos4_2-3_z0207_c0002,544,427.467,88.973,106.624,759,0,10,424.197
10,ori_TxRed:0206-0105-0090:Pos4_2-3_z0206_c0002,564,427.034,89.495,106.723,758,0,11,424.572
11,ori_TxRed:0205-0105-0090:Pos4_2-3_z0205_c0002,582,427.552,89.684,106.138,757,0,12,424.014
12,ori_TxRed:0204-0104-0090:Pos4_2-3_z0204_c0002,558,426.43,89.308,105.076,756,0,13,424.031
13,ori_TxRed:0203-0101-0090:Pos4_2-3_z0203_c0002,518,426.307,89.626,102.957,755,0,14,423.785
14,ori_TxRed:0202-0101-0090:Pos4_2-3_z0202_c0002,507,425.694,89.372,102.233,754,0,15,423.918
15,ori_TxRed:0201-0101-0090:Pos4_2-3_z0201_c0002,479,427.651,89.153,102.523,753,0,16,423.923
16,ori_TxRed:0200-0099-0090:Pos4_2-3_z0200_c0002,443,426.752,90.116,103.019,752,0,17,423.989
17,ori_TxRed:0199-0100-0090:Pos4_2-3_z0199_c0002,476,426.515,89.9,102.665,751,0,18,424.033
18,ori_TxRed:0198-0094-0090:Pos4_2-3_z0198_c0002,454,424.548,89.331,97.783,750,0,19,423.779
19,ori_TxRed:0197-0095-0090:Pos4_2-3_z0197_c0002,419,426.368,89.281,97.558,749,0,20,424.732
20,ori_TxRed:0196-0094-0091:Pos4_2-3_z0196_c0002,402,426.159,90.671,98.421,748,0,21,423.781
21,ori_TxRed:0195-0095-0092:Pos4_2-3_z0195_c0002,333,426.216,91.098,98.852,747,0,22,423.638
22,ori_TxRed:0194-0092-0087:Pos4_2-3_z0194_c0002,338,426.743,86.857,93.673,746,0,23,423.553
