 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_ph:0556-0372-0102:initial_folder_20_0555,599,655.674,102.345,371.718,556,1,2,836.255
2,ori_ph:0555-0398-0104:initial_folder_20_0554,610,654.393,103.707,397.108,555,0,3,837.071
3,ori_ph:0554-0408-0103:initial_folder_20_0553,573,654.705,104.091,406.258,554,0,4,836.846
4,ori_ph:0553-0409-0103:initial_folder_20_0552,574,654.242,104.156,406.797,553,0,5,835.891
5,ori_ph:0552-0419-0104:initial_folder_20_0551,470,658.851,105.400,417.714,552,0,6,835.091
6,ori_ph:0551-0423-0106:initial_folder_20_0550,409,652.775,106.329,421.559,551,0,7,834.562
7,ori_ph:0550-0427-0106:initial_folder_20_0549,335,660.131,106.274,426.018,550,0,8,835.323
8,ori_ph:0549-0414-0104:initial_folder_20_0548,593,651.894,105.747,411.107,549,0,9,835.840
9,ori_ph:0548-0416-0104:initial_folder_20_0547,547,645.269,105.532,413.525,548,0,10,833.555
10,ori_ph:0547-0418-0105:initial_folder_20_0546,522,650.115,105.885,415.821,547,0,11,835.602
11,ori_ph:0546-0421-0105:initial_folder_20_0545,460,650.143,106.217,417.883,546,0,12,835.827
12,ori_ph:0545-0421-0106:initial_folder_20_0544,437,649.469,106.393,419.308,545,0,13,833.143
13,ori_ph:0544-0421-0106:initial_folder_20_0543,401,655.394,106.757,419.911,544,0,14,833.128
14,ori_ph:0543-0430-0104:initial_folder_20_0542,367,649.537,105.599,430.090,543,0,15,834.899
15,ori_ph:0542-0406-0102:initial_folder_20_0541,1005,631.247,104.383,401.883,542,0,16,834.865
16,ori_ph:0541-0404-0102:initial_folder_20_0540,834,632.892,104.891,402.231,541,0,17,834.970
17,ori_ph:0540-0406-0102:initial_folder_20_0539,750,632.455,105.012,405.028,540,0,18,835.741
18,ori_ph:0539-0416-0102:initial_folder_20_0538,692,631.377,104.664,411.003,539,0,19,836.002
19,ori_ph:0538-0419-0102:initial_folder_20_0537,611,631.087,104.962,414.489,538,0,20,834.824
20,ori_ph:0537-0417-0102:initial_folder_20_0536,593,642.226,104.686,414.736,537,0,21,835.689
21,ori_ph:0536-0418-0102:initial_folder_20_0535,558,641.229,104.395,414.659,536,0,22,835.058
22,ori_ph:0535-0420-0102:initial_folder_20_0534,655,644.864,102.670,419.409,535,0,23,835.242
23,ori_ph:0534-0420-0102:initial_folder_20_0533,576,641.391,102.406,419.996,534,0,24,835.852
24,ori_ph:0533-0421-0102:initial_folder_20_0532,544,641.847,102.441,420.552,533,0,25,836.528
25,ori_ph:0532-0421-0102:initial_folder_20_0531,502,635.538,102.646,420.307,532,0,26,835.226
26,ori_ph:0531-0423-0102:initial_folder_20_0530,463,637.389,102.807,422.150,531,0,27,834.698
27,ori_ph:0530-0422-0102:initial_folder_20_0529,428,636.727,103.106,421.944,530,0,28,833.881
28,ori_ph:0529-0425-0102:initial_folder_20_0528,394,637.665,103.696,423.665,529,0,29,834.877
29,ori_ph:0528-0426-0102:initial_folder_20_0527,358,640.360,103.806,424.687,528,0,30,835.289
30,ori_ph:0527-0423-0102:initial_folder_20_0526,337,631.884,102.420,423.344,527,0,31,834.824
31,ori_ph:0526-0411-0102:initial_folder_20_0525,615,628.525,103.969,414.304,526,0,32,834.267
32,ori_ph:0525-0413-0102:initial_folder_20_0524,537,628.790,104.422,417.321,525,0,33,834.430
33,ori_ph:0524-0416-0102:initial_folder_20_0523,501,630.892,104.487,419.097,524,0,34,833.945
34,ori_ph:0523-0417-0102:initial_folder_20_0522,479,627.568,104.361,420.276,523,0,35,834.742
35,ori_ph:0522-0420-0102:initial_folder_20_0521,493,635.884,103.032,421.658,522,0,36,835.154
36,ori_ph:0521-0422-0102:initial_folder_20_0520,452,629.155,102.728,423.867,521,0,37,837.379
37,ori_ph:0520-0426-0102:initial_folder_20_0519,387,632.698,101.969,427.961,520,0,38,834.121
38,ori_ph:0519-0416-0102:initial_folder_20_0518,620,630.774,99.997,419.476,519,0,39,831.501
39,ori_ph:0518-0424-0100:initial_folder_20_0517,452,633.819,98.832,427.219,518,0,40,833.920
40,ori_ph:0517-0426-0101:initial_folder_20_0516,424,635.259,99.067,428.312,517,0,41,832.626
41,ori_ph:0516-0429-0100:initial_folder_20_0515,351,636.011,98.152,429.787,516,0,42,834.772
42,ori_ph:0515-0431-0100:initial_folder_20_0514,308,635.256,98.484,432.905,515,0,43,834.747
43,ori_ph:0514-0434-0101:initial_folder_20_0513,296,635.905,99.270,435.388,514,0,44,833.749
44,ori_ph:0513-0434-0100:initial_folder_20_0512,265,632.755,99.670,435.987,513,0,45,832.022
45,ori_ph:0512-0437-0100:initial_folder_20_0511,219,627.315,99.363,437.993,512,0,46,832.732
46,ori_ph:0511-0426-0100:initial_folder_20_0510,386,629.497,98.186,428.407,511,0,47,834.292
47,ori_ph:0510-0429-0099:initial_folder_20_0509,362,630.649,97.779,429.179,510,0,48,834.499
48,ori_ph:0509-0430-0099:initial_folder_20_0508,314,633.443,97.831,431.594,509,0,49,833.187
49,ori_ph:0508-0432-0099:initial_folder_20_0507,339,634.127,98.287,433.166,508,0,50,831.609
50,ori_ph:0507-0432-0099:initial_folder_20_0506,296,637.074,98.535,433.696,507,0,51,833.506
51,ori_ph:0506-0420-0099:initial_folder_20_0505,455,627.963,97.723,422.851,506,0,52,835.493
52,ori_ph:0505-0426-0098:initial_folder_20_0504,417,628.549,97.726,427.535,505,0,53,834.097
53,ori_ph:0504-0427-0099:initial_folder_20_0503,425,630.504,97.902,428.024,504,0,54,832.508
54,ori_ph:0503-0426-0099:initial_folder_20_0502,372,631.960,97.984,427.841,503,0,55,833.155
55,ori_ph:0502-0426-0098:initial_folder_20_0501,376,646.037,97.994,427.061,502,0,56,834.702
56,ori_ph:0501-0434-0098:initial_folder_20_0500,322,652.481,98.623,434.649,501,0,57,834.745
57,ori_ph:0500-0436-0098:initial_folder_20_0499,291,646.732,97.947,436.896,500,0,58,833.262
58,ori_ph:0499-0438-0098:initial_folder_20_0498,244,649.471,98.166,437.875,499,0,59,833.434
59,ori_ph:0498-0437-0098:initial_folder_20_0497,242,645.657,98.148,437.710,498,0,60,833.523
60,ori_ph:0497-0440-0099:initial_folder_20_0496,246,642.232,99.525,439.693,497,0,61,833.324
61,ori_ph:0496-0439-0099:initial_folder_20_0495,212,644.840,98.855,438.980,496,0,62,833.422
62,ori_ph:0495-0427-0098:initial_folder_20_0494,387,639.579,97.967,427.986,495,0,63,833.199
63,ori_ph:0494-0431-0098:initial_folder_20_0493,365,643.805,97.948,430.374,494,0,64,832.991
64,ori_ph:0493-0431-0098:initial_folder_20_0492,338,644.633,98.078,430.787,493,0,65,834.998
65,ori_ph:0492-0436-0099:initial_folder_20_0491,300,642.777,98.154,435.651,492,0,66,834.797
66,ori_ph:0491-0435-0098:initial_folder_20_0490,270,642.133,97.985,435.597,491,0,67,833.898
67,ori_ph:0490-0436-0098:initial_folder_20_0489,239,654.372,98.967,436.589,490,0,68,834.322
68,ori_ph:0489-0424-0098:initial_folder_20_0488,474,637.747,98.087,424.284,489,0,69,831.107
69,ori_ph:0488-0427-0098:initial_folder_20_0487,435,633.570,98.154,427.318,488,0,70,832.002
70,ori_ph:0487-0431-0097:initial_folder_20_0486,347,641.646,97.395,430.831,487,0,71,829.332
71,ori_ph:0486-0426-0098:initial_folder_20_0485,297,707.990,97.782,426.885,486,0,72,962.343
72,ori_ph:0485-0400-0098:initial_folder_20_0484,266,722.053,97.750,400.963,485,0,73,966.118
73,ori_ph:0484-0422-0102:initial_folder_20_0483,502,719.544,102.628,423.234,484,0,74,963.516
74,ori_ph:0483-0420-0102:initial_folder_20_0482,449,718.107,102.455,421.798,483,0,75,965.889
75,ori_ph:0482-0424-0102:initial_folder_20_0481,400,722.420,102.517,425.543,482,0,76,964.337
76,ori_ph:0481-0426-0102:initial_folder_20_0480,360,723.656,102.429,426.866,481,0,77,964.115
77,ori_ph:0480-0429-0102:initial_folder_20_0479,296,730.443,102.613,430.200,480,0,78,965.055
78,ori_ph:0479-0430-0102:initial_folder_20_0478,245,736.037,102.095,431.325,479,0,79,965.219
79,ori_ph:0478-0433-0099:initial_folder_20_0477,275,741.611,99.562,433.607,478,0,80,964.832
80,ori_ph:0477-0423-0102:initial_folder_20_0476,436,721.383,103.143,425.093,477,0,81,964.541
81,ori_ph:0476-0425-0102:initial_folder_20_0475,409,722.364,102.298,425.923,476,0,82,963.492
82,ori_ph:0475-0427-0102:initial_folder_20_0474,383,732.227,102.744,428.545,475,0,83,962.408
83,ori_ph:0474-0429-0103:initial_folder_20_0473,328,730.561,103.359,430.085,474,0,84,965.969
84,ori_ph:0473-0432-0100:initial_folder_20_0472,304,733.490,100.159,432.487,473,0,85,964.431
85,ori_ph:0472-0423-0103:initial_folder_20_0471,534,716.431,102.339,423.213,472,0,86,965.598
86,ori_ph:0471-0426-0100:initial_folder_20_0470,490,710.608,100.073,424.729,471,0,87,964.216
87,ori_ph:0470-0431-0098:initial_folder_20_0469,457,708.921,99.200,429.650,470,0,88,964.474
88,ori_ph:0469-0434-0098:initial_folder_20_0468,391,718.097,98.503,432.818,469,0,89,963.709
89,ori_ph:0468-0434-0097:initial_folder_20_0467,324,724.864,97.621,433.422,468,0,90,963.906
90,ori_ph:0467-0435-0100:initial_folder_20_0466,266,743.459,99.481,434.341,467,0,91,965.740
91,ori_ph:0466-0424-0103:initial_folder_20_0465,535,723.692,103.082,423.784,466,0,92,963.102
92,ori_ph:0465-0426-0103:initial_folder_20_0464,468,730.209,102.818,425.932,465,0,93,963.823
93,ori_ph:0464-0426-0102:initial_folder_20_0463,433,727.741,102.262,426.208,464,0,94,963.557
94,ori_ph:0463-0430-0104:initial_folder_20_0462,364,728.091,104.198,429.856,463,0,95,963.478
95,ori_ph:0462-0434-0103:initial_folder_20_0461,301,741.150,103.643,434.274,462,0,96,962.653
96,ori_ph:0461-0433-0104:initial_folder_20_0460,265,752.128,103.909,433.101,461,0,97,964.520
97,ori_ph:0460-0430-0099:initial_folder_20_0459,319,744.179,98.281,429.442,460,0,98,963.687
98,ori_ph:0459-0422-0103:initial_folder_20_0458,534,725.367,102.707,421.278,459,0,99,965.171
99,ori_ph:0458-0424-0103:initial_folder_20_0457,446,730.332,102.810,424.729,458,0,100,964.716
100,ori_ph:0457-0424-0102:initial_folder_20_0456,441,731.608,102.402,424.711,457,0,101,963.391
101,ori_ph:0456-0425-0102:initial_folder_20_0455,416,731.969,102.108,424.685,456,0,102,960.873
102,ori_ph:0455-0425-0102:initial_folder_20_0454,401,729.012,102.207,425.034,455,0,103,961.199
103,ori_ph:0454-0429-0103:initial_folder_20_0453,345,729.780,103.566,430.227,454,0,104,962.742
104,ori_ph:0453-0431-0104:initial_folder_20_0452,337,744.309,103.628,430.619,453,0,105,963.049
105,ori_ph:0452-0429-0104:initial_folder_20_0451,326,740.663,103.696,429.426,452,0,106,962.615
106,ori_ph:0451-0427-0104:initial_folder_20_0450,306,751.915,103.958,427.773,451,0,107,964.206
107,ori_ph:0450-0422-0104:initial_folder_20_0449,270,762.033,104.168,422.775,450,0,108,959.447
108,ori_ph:0449-0423-0104:initial_folder_20_0448,293,750.819,104.440,423.945,449,0,109,964.517
109,ori_ph:0448-0418-0100:initial_folder_20_0447,322,761.242,100.059,418.368,448,0,110,961.037
110,ori_ph:0447-0423-0099:initial_folder_20_0446,319,750.724,99.063,422.849,447,0,111,961.113
111,ori_ph:0446-0413-0102:initial_folder_20_0445,588,723.713,102.588,414.176,446,0,112,961.740
112,ori_ph:0445-0425-0103:initial_folder_20_0444,604,662.695,103.240,424.415,445,0,113,785.307
113,ori_ph:0444-0426-0103:initial_folder_20_0443,526,663.835,103.320,426.864,444,0,114,785.391
114,ori_ph:0443-0427-0103:initial_folder_20_0442,471,670.117,103.195,427.926,443,0,115,786.587
115,ori_ph:0442-0429-0104:initial_folder_20_0441,423,673.054,104.565,429.955,442,0,116,785.827
116,ori_ph:0441-0429-0104:initial_folder_20_0440,432,674.155,104.281,430.127,441,0,117,785.635
117,ori_ph:0440-0431-0104:initial_folder_20_0439,410,669.810,104.755,431.917,440,0,118,788.568
118,ori_ph:0439-0432-0104:initial_folder_20_0438,395,672.170,104.672,433.253,439,0,119,787.515
119,ori_ph:0438-0433-0104:initial_folder_20_0437,370,675.743,104.631,433.768,438,0,120,788.225
120,ori_ph:0437-0434-0105:initial_folder_20_0436,343,671.615,104.816,434.489,437,0,121,788.048
121,ori_ph:0436-0435-0104:initial_folder_20_0435,344,672.590,104.583,434.834,436,0,122,788.971
122,ori_ph:0435-0435-0104:initial_folder_20_0434,330,675.906,104.606,435.364,435,0,123,790.390
123,ori_ph:0434-0436-0104:initial_folder_20_0433,306,687.088,104.408,436.251,434,0,124,792.220
124,ori_ph:0433-0436-0104:initial_folder_20_0432,288,695.177,104.269,436.301,433,0,125,795.254
125,ori_ph:0432-0434-0103:initial_folder_20_0431,305,706.203,103.604,434.516,432,0,126,817.686
126,ori_ph:0431-0438-0104:initial_folder_20_0430,293,686.597,104.353,437.899,431,0,127,768.024
127,ori_ph:0430-0438-0104:initial_folder_20_0429,256,689.469,104.670,438.730,430,0,128,767.833
128,ori_ph:0429-0439-0101:initial_folder_20_0428,264,685.697,101.487,438.250,429,0,129,767.558
129,ori_ph:0428-0436-0101:initial_folder_20_0427,255,696.847,101.074,436.398,428,0,130,767.219
130,ori_ph:0427-0439-0101:initial_folder_20_0426,278,687.921,101.198,438.481,427,0,131,767.524
131,ori_ph:0426-0437-0101:initial_folder_20_0425,227,689.529,101.275,436.985,426,0,132,768.252
132,ori_ph:0425-0424-0099:initial_folder_20_0424,468,665.199,99.505,425.187,425,0,133,769.068
133,ori_ph:0424-0425-0099:initial_folder_20_0423,468,658.079,99.479,425.620,424,0,134,767.557
134,ori_ph:0423-0426-0099:initial_folder_20_0422,471,662.535,99.575,425.893,423,0,135,768.199
135,ori_ph:0422-0428-0099:initial_folder_20_0421,480,659.519,99.776,427.658,422,0,136,769.430
136,ori_ph:0421-0428-0099:initial_folder_20_0420,454,663.416,99.876,428.156,421,0,137,769.340
137,ori_ph:0420-0429-0099:initial_folder_20_0419,419,671.432,99.366,429.013,420,0,138,769.856
138,ori_ph:0419-0431-0099:initial_folder_20_0418,417,667.746,99.322,430.873,419,0,139,768.363
139,ori_ph:0418-0432-0099:initial_folder_20_0417,441,663.220,99.212,431.697,418,0,140,769.991
140,ori_ph:0417-0432-0098:initial_folder_20_0416,416,667.219,98.491,431.759,417,0,141,769.507
141,ori_ph:0416-0433-0098:initial_folder_20_0415,416,658.207,98.662,432.280,416,0,142,769.653
142,ori_ph:0415-0433-0098:initial_folder_20_0414,407,663.061,98.654,432.849,415,0,143,770.588
143,ori_ph:0414-0434-0099:initial_folder_20_0413,347,664.683,98.385,433.925,414,0,144,769.515
144,ori_ph:0413-0433-0098:initial_folder_20_0412,336,656.658,97.619,432.069,413,0,145,768.189
145,ori_ph:0412-0433-0098:initial_folder_20_0411,329,658.547,97.664,432.487,412,0,146,770.263
146,ori_ph:0411-0433-0098:initial_folder_20_0410,319,658.665,97.628,432.788,411,0,147,768.816
147,ori_ph:0410-0423-0102:initial_folder_20_0409,583,654.338,100.574,422.374,410,0,148,769.870
148,ori_ph:0409-0424-0102:initial_folder_20_0408,604,655.816,101.176,423.070,409,0,149,771.316
149,ori_ph:0408-0428-0103:initial_folder_20_0407,457,665.208,103.043,428.803,408,0,150,771.463
150,ori_ph:0407-0430-0103:initial_folder_20_0406,428,670.771,102.872,430.394,407,0,151,769.628
