 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_TxRed:0819-0146-0093:Pos18-3_z0819_c0002,543,412.324,93.003,145.157,819,1,2,407.101
2,ori_TxRed:0818-0149-0093:Pos18-3_z0818_c0002,476,409.525,93.382,149.743,818,0,3,405.300
3,ori_TxRed:0817-0150-0094:Pos18-3_z0817_c0002,480,409.821,93.992,149.976,817,0,4,405.019
4,ori_TxRed:0816-0186-0096:Pos18-3_z0816_c0002,949,407.692,95.456,187.990,816,0,5,405.110
5,ori_TxRed:0815-0187-0094:Pos18-3_z0815_c0002,931,408.050,94.823,183.713,815,0,6,405.562
6,ori_TxRed:0814-0185-0093:Pos18-3_z0814_c0002,921,408.214,94.521,183.247,814,0,7,405.603
7,ori_TxRed:0813-0187-0094:Pos18-3_z0813_c0002,952,408.287,94.831,184.873,813,0,8,405.669
8,ori_TxRed:0812-0187-0093:Pos18-3_z0812_c0002,985,408.317,94.151,182.599,812,0,9,405.275
9,ori_TxRed:0811-0186-0094:Pos18-3_z0811_c0002,806,408.902,94.692,185.445,811,0,10,405.629
10,ori_TxRed:0810-0188-0095:Pos18-3_z0810_c0002,756,407.708,95.133,188.883,810,0,11,405.652
11,ori_TxRed:0809-0183-0095:Pos18-3_z0809_c0002,780,408.133,94.684,179.403,809,0,12,405.127
12,ori_TxRed:0808-0185-0094:Pos18-3_z0808_c0002,798,408.182,94.782,180.304,808,0,13,405.651
13,ori_TxRed:0807-0182-0094:Pos18-3_z0807_c0002,798,408.598,94.344,178.706,807,0,14,405.543
14,ori_TxRed:0806-0184-0095:Pos18-3_z0806_c0002,779,408.487,94.954,178.820,806,0,15,405.950
15,ori_TxRed:0805-0185-0095:Pos18-3_z0805_c0002,803,407.692,95.154,181.944,805,0,16,405.705
16,ori_TxRed:0804-0181-0094:Pos18-3_z0804_c0002,912,409.564,94.673,175.378,804,0,17,405.933
17,ori_TxRed:0803-0180-0094:Pos18-3_z0803_c0002,861,409.655,94.881,176.366,803,0,18,406.002
18,ori_TxRed:0802-0180-0094:Pos18-3_z0802_c0002,828,409.813,94.168,173.333,802,0,19,405.837
19,ori_TxRed:0801-0177-0095:Pos18-3_z0801_c0002,841,408.710,94.460,176.390,801,0,20,405.576
20,ori_TxRed:0800-0176-0094:Pos18-3_z0800_c0002,731,409.192,94.119,172.553,800,0,21,405.976
21,ori_TxRed:0799-0177-0094:Pos18-3_z0799_c0002,760,409.005,94.431,171.651,799,0,22,405.975
22,ori_TxRed:0798-0177-0093:Pos18-3_z0798_c0002,763,409.130,94.243,171.106,798,0,23,405.891
23,ori_TxRed:0797-0173-0094:Pos18-3_z0797_c0002,637,408.537,94.378,173.228,797,0,24,405.768
