 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_TxRed:0448-0107-0082:initial_folder_60_0447,885,505.977,81.564,109.122,448,1,2,450.928
2,ori_TxRed:0447-0106-0081:initial_folder_60_0446,812,504.877,81.670,106.944,447,0,3,451.000
3,ori_TxRed:0446-0103-0081:initial_folder_60_0445,768,504.845,81.394,104.763,446,0,4,450.505
4,ori_TxRed:0445-0101-0080:initial_folder_60_0444,712,505.110,80.785,103.818,445,0,5,450.629
5,ori_TxRed:0444-0100-0081:initial_folder_60_0443,671,503.006,80.989,100.740,444,0,6,450.407
6,ori_TxRed:0443-0097-0081:initial_folder_60_0442,656,499.931,81.481,98.779,443,0,7,450.294
7,ori_TxRed:0442-0098-0081:initial_folder_60_0441,620,497.455,81.875,98.980,442,0,8,450.205
8,ori_TxRed:0441-0110-0083:initial_folder_60_0440,982,504.357,85.004,111.377,441,0,9,450.874
9,ori_TxRed:0440-0109-0082:initial_folder_60_0439,893,502.378,83.712,108.605,440,0,10,450.318
10,ori_TxRed:0439-0106-0080:initial_folder_60_0438,857,503.274,81.656,107.327,439,0,11,450.659
11,ori_TxRed:0438-0108-0080:initial_folder_60_0437,842,500.488,81.478,109.401,438,0,12,450.543
12,ori_TxRed:0437-0104-0080:initial_folder_60_0436,802,500.200,81.243,105.605,437,0,13,450.601
13,ori_TxRed:0436-0102-0081:initial_folder_60_0435,774,497.575,81.576,103.867,436,0,14,450.374
14,ori_TxRed:0435-0102-0080:initial_folder_60_0434,703,498.991,81.116,103.376,435,0,15,450.597
15,ori_TxRed:0434-0099-0080:initial_folder_60_0433,692,495.419,80.941,100.804,434,0,16,450.771
16,ori_TxRed:0433-0097-0080:initial_folder_60_0432,631,496.125,81.061,99.253,433,0,17,450.084
17,ori_TxRed:0432-0093-0079:initial_folder_60_0431,581,496.454,81.073,95.284,432,0,18,451.232
18,ori_TxRed:0431-0091-0079:initial_folder_60_0430,559,497.685,80.611,93.440,431,0,19,451.651
